@Relation x
@attribute A1 real
@attribute A2 real
@data
138.00,88.00
138.00,89.00
138.00,91.00
138.00,94.00
138.00,97.00
139.00,41.00
139.00,42.00
139.00,46.00
139.00,47.00
139.00,50.00
139.00,51.00
139.00,53.00
139.00,54.00
139.00,55.00
139.00,58.00
139.00,59.00
139.00,61.00
139.00,62.00
139.00,67.00
139.00,79.00
139.00,80.00
139.00,81.00
139.00,82.00
139.00,83.00
139.00,85.00
139.00,86.00
139.00,87.00
139.00,88.00
139.00,89.00
139.00,90.00
139.00,92.00
140.00,43.00
140.00,45.00
140.00,49.00
140.00,50.00
140.00,51.00
140.00,52.00
140.00,55.00
140.00,60.00
140.00,66.00
140.00,74.00
140.00,76.00
140.00,87.00
140.00,90.00
140.00,93.00
140.00,94.00
141.00,38.00
141.00,40.00
141.00,43.00
141.00,45.00
141.00,47.00
141.00,55.00
141.00,56.00
141.00,57.00
141.00,58.00
141.00,59.00
141.00,62.00
141.00,64.00
141.00,66.00
141.00,67.00
141.00,69.00
141.00,72.00
141.00,76.00
141.00,77.00
141.00,79.00
141.00,80.00
141.00,81.00
141.00,83.00
141.00,85.00
141.00,88.00
141.00,89.00
141.00,91.00
141.00,92.00
141.00,94.00
141.00,95.00
142.00,37.00
142.00,45.00
142.00,49.00
142.00,51.00
142.00,52.00
142.00,53.00
142.00,64.00
142.00,65.00
142.00,68.00
142.00,70.00
142.00,71.00
142.00,72.00
142.00,74.00
142.00,77.00
142.00,78.00
142.00,79.00
142.00,80.00
142.00,81.00
142.00,84.00
142.00,86.00
142.00,87.00
142.00,89.00
142.00,95.00
143.00,40.00
143.00,42.00
143.00,44.00
143.00,46.00
143.00,47.00
143.00,49.00
143.00,52.00
143.00,53.00
143.00,55.00
143.00,56.00
143.00,57.00
143.00,59.00
143.00,60.00
143.00,62.00
143.00,64.00
143.00,65.00
143.00,70.00
143.00,77.00
143.00,79.00
143.00,80.00
143.00,81.00
143.00,82.00
143.00,83.00
143.00,84.00
143.00,85.00
143.00,87.00
143.00,88.00
143.00,90.00
143.00,92.00
143.00,93.00
143.00,96.00
144.00,38.00
144.00,39.00
144.00,41.00
144.00,42.00
144.00,44.00
144.00,45.00
144.00,46.00
144.00,48.00
144.00,50.00
144.00,53.00
144.00,54.00
144.00,61.00
144.00,62.00
144.00,70.00
144.00,71.00
144.00,74.00
144.00,75.00
144.00,76.00
144.00,82.00
144.00,84.00
144.00,85.00
144.00,86.00
144.00,87.00
144.00,88.00
144.00,89.00
144.00,90.00
144.00,91.00
144.00,92.00
144.00,95.00
145.00,39.00
145.00,45.00
145.00,46.00
145.00,47.00
145.00,48.00
145.00,49.00
145.00,53.00
145.00,54.00
145.00,55.00
145.00,56.00
145.00,58.00
145.00,61.00
145.00,62.00
145.00,65.00
145.00,66.00
145.00,67.00
145.00,69.00
145.00,72.00
145.00,73.00
145.00,74.00
145.00,75.00
145.00,76.00
145.00,77.00
145.00,78.00
145.00,79.00
145.00,80.00
145.00,82.00
145.00,84.00
145.00,86.00
145.00,88.00
145.00,90.00
145.00,91.00
145.00,95.00
146.00,40.00
146.00,42.00
146.00,46.00
146.00,47.00
146.00,50.00
146.00,51.00
146.00,54.00
146.00,56.00
146.00,57.00
146.00,60.00
146.00,62.00
146.00,63.00
146.00,64.00
146.00,65.00
146.00,69.00
146.00,70.00
146.00,71.00
146.00,72.00
146.00,74.00
146.00,77.00
146.00,78.00
146.00,81.00
146.00,82.00
146.00,83.00
146.00,86.00
146.00,87.00
146.00,88.00
146.00,89.00
146.00,91.00
146.00,94.00
146.00,95.00
147.00,43.00
147.00,45.00
147.00,46.00
147.00,47.00
147.00,53.00
147.00,55.00
147.00,57.00
147.00,60.00
147.00,61.00
147.00,63.00
147.00,65.00
147.00,66.00
147.00,68.00
147.00,70.00
147.00,71.00
147.00,73.00
147.00,74.00
147.00,76.00
147.00,77.00
147.00,79.00
147.00,81.00
147.00,82.00
147.00,83.00
147.00,85.00
147.00,86.00
147.00,87.00
147.00,89.00
147.00,90.00
147.00,92.00
147.00,94.00
148.00,40.00
148.00,41.00
148.00,45.00
148.00,46.00
148.00,47.00
148.00,53.00
148.00,54.00
148.00,57.00
148.00,59.00
148.00,60.00
148.00,61.00
148.00,62.00
148.00,63.00
148.00,64.00
148.00,65.00
148.00,71.00
148.00,73.00
148.00,74.00
148.00,75.00
148.00,78.00
148.00,79.00
148.00,80.00
148.00,81.00
148.00,84.00
148.00,88.00
148.00,89.00
148.00,90.00
148.00,92.00
148.00,93.00
148.00,94.00
148.00,96.00
149.00,46.00
149.00,47.00
149.00,48.00
149.00,53.00
149.00,56.00
149.00,57.00
149.00,59.00
149.00,62.00
149.00,67.00
149.00,70.00
149.00,71.00
149.00,72.00
149.00,74.00
149.00,75.00
149.00,78.00
149.00,79.00
149.00,82.00
149.00,83.00
149.00,90.00
149.00,93.00
150.00,42.00
150.00,43.00
150.00,45.00
150.00,47.00
150.00,49.00
150.00,52.00
150.00,53.00
150.00,54.00
150.00,56.00
150.00,59.00
150.00,60.00
150.00,61.00
150.00,64.00
150.00,65.00
150.00,66.00
150.00,69.00
150.00,70.00
150.00,72.00
150.00,77.00
150.00,78.00
150.00,79.00
150.00,80.00
150.00,81.00
150.00,84.00
150.00,85.00
150.00,88.00
150.00,93.00
150.00,94.00
151.00,45.00
151.00,50.00
151.00,54.00
151.00,55.00
151.00,56.00
151.00,57.00
151.00,65.00
151.00,66.00
151.00,68.00
151.00,69.00
151.00,70.00
151.00,74.00
151.00,75.00
151.00,76.00
151.00,79.00
151.00,80.00
151.00,84.00
151.00,85.00
151.00,86.00
151.00,89.00
151.00,90.00
151.00,91.00
151.00,92.00
151.00,94.00
152.00,48.00
152.00,49.00
152.00,51.00
152.00,54.00
152.00,62.00
152.00,63.00
152.00,64.00
152.00,65.00
152.00,67.00
152.00,69.00
152.00,70.00
152.00,73.00
152.00,77.00
152.00,78.00
152.00,87.00
152.00,88.00
152.00,92.00
152.00,93.00
153.00,45.00
153.00,49.00
153.00,50.00
153.00,52.00
153.00,53.00
153.00,54.00
153.00,55.00
153.00,59.00
153.00,66.00
153.00,67.00
153.00,68.00
153.00,70.00
153.00,71.00
153.00,74.00
153.00,77.00
153.00,80.00
153.00,82.00
153.00,83.00
153.00,84.00
153.00,90.00
153.00,95.00
154.00,49.00
154.00,54.00
154.00,56.00
154.00,57.00
154.00,59.00
154.00,60.00
154.00,63.00
154.00,64.00
154.00,66.00
154.00,69.00
154.00,70.00
154.00,72.00
154.00,73.00
154.00,75.00
154.00,77.00
154.00,78.00
154.00,81.00
154.00,82.00
154.00,83.00
154.00,86.00
154.00,88.00
154.00,89.00
154.00,90.00
155.00,51.00
155.00,52.00
155.00,54.00
155.00,55.00
155.00,59.00
155.00,60.00
155.00,66.00
155.00,68.00
155.00,69.00
155.00,75.00
155.00,76.00
155.00,77.00
155.00,78.00
155.00,79.00
155.00,84.00
155.00,89.00
155.00,90.00
155.00,91.00
156.00,56.00
156.00,58.00
156.00,59.00
156.00,60.00
156.00,67.00
156.00,68.00
156.00,69.00
156.00,70.00
156.00,71.00
156.00,72.00
156.00,73.00
156.00,75.00
156.00,76.00
156.00,77.00
156.00,78.00
156.00,81.00
156.00,87.00
156.00,88.00
157.00,51.00
157.00,52.00
157.00,55.00
157.00,59.00
157.00,63.00
157.00,67.00
157.00,68.00
157.00,71.00
157.00,76.00
157.00,77.00
157.00,79.00
157.00,80.00
157.00,84.00
157.00,88.00
157.00,91.00
158.00,55.00
158.00,60.00
158.00,62.00
158.00,63.00
158.00,64.00
158.00,67.00
158.00,68.00
158.00,70.00
158.00,71.00
158.00,72.00
158.00,73.00
158.00,75.00
158.00,77.00
158.00,79.00
158.00,80.00
158.00,84.00
158.00,85.00
158.00,88.00
158.00,89.00
159.00,57.00
159.00,71.00
159.00,72.00
159.00,78.00
159.00,79.00
159.00,80.00
159.00,83.00
159.00,87.00
159.00,88.00
160.00,57.00
160.00,60.00
160.00,62.00
160.00,73.00
160.00,80.00
160.00,83.00
161.00,67.00
161.00,73.00
161.00,74.00
161.00,76.00
161.00,77.00
161.00,78.00
161.00,79.00
161.00,80.00
161.00,81.00
161.00,84.00
162.00,62.00
162.00,64.00
162.00,66.00
162.00,71.00
162.00,74.00
162.00,79.00
162.00,82.00
162.00,84.00
163.00,65.00
163.00,72.00
163.00,73.00
163.00,74.00
163.00,78.00
163.00,79.00
